Identifier,log(I),rI,log(e),pI,Mr (kDa),Description
XP_010032348.1:reversed,2.86,1,-1.3,8.17,51.4,
KCW72737.1:reversed,2.84,1,-1.3,5.24,16.9,
XP_010048152.1,3.02,1,-1.3,4.9,67.9,
KCW81766.1:reversed,2.87,1,-1.3,4.8,9.8,
XP_010061032.1,3.11,1,-1.3,6.04,59.3,
KCW48730.1:reversed,3.11,1,-1.3,8.46,46.2,
XP_010029762.1,2.59,1,-1.3,4.6,27.9,
XP_010040706.1:reversed,2.95,1,-1.3,6.23,78.6,
XP_010065401.1,2.83,1,-1.3,4.69,15.3,
XP_010044427.1:reversed,2.94,1,-1.3,8.41,33.2,
XP_018732422.1:reversed,3.01,1,-1.3,9.75,20.5,
XP_018716745.1,2.93,1,-1.3,8.77,96.5,
XP_018717762.1:reversed,3.13,1,-1.3,4.91,21.7,
XP_010055085.1,3.28,1,-1.3,5.62,117.2,
XP_010045034.1,2.63,1,-1.3,5.69,47.8,
XP_010027112.1,2.7,1,-1.3,4.69,36.4,
XP_018728298.1,3.18,1,-1.3,6.85,74.4,
XP_018722173.1:reversed,3,1,-1.3,10.81,45.6,
KCW79476.1:reversed,2.69,1,-1.3,5.77,50.1,
XP_018728447.1:reversed,2.75,1,-1.3,4.63,10.7,
XP_010062204.1,2.87,1,-1.3,5.78,49,
XP_018723797.1:reversed,3.18,1,-1.3,6.46,72.1,
XP_010042085.1,2.93,1,-1.3,9.33,56.8,
XP_010068039.1,2.46,1,-1.3,8.48,39.4,
KCW82265.1,2.81,1,-1.3,8.29,69.8,
XP_010026792.1,2.54,1,-1.3,8.69,42.1,
XP_010061789.2:reversed,2.82,1,-1.3,5.89,36.7,
XP_010030713.2,3.28,1,-1.3,9.05,54.5,
XP_018732144.1,2.92,1,-1.3,8.46,49.4,
XP_018725798.1:reversed,3.02,1,-1.3,8.5,54.1,
XP_018717121.1,2.99,1,-1.3,8.05,72.2,
XP_010054838.1,2.96,1,-1.3,5.25,100.4,
KCW56875.1:reversed,3.21,1,-1.3,9.14,27.8,
XP_018729927.1,2.68,1,-1.3,7.87,95.4,
XP_010051555.2:reversed,2.76,1,-1.3,7.54,70.9,
XP_010060670.2,2.91,1,-1.3,9.37,46.7,
KCW59341.1,2.43,1,-1.3,8.94,42.6,
KCW61586.1,3.35,1,-1.3,6.32,21.9,
XP_018723703.1:reversed,2.88,1,-1.3,6.8,39.8,
XP_018717836.1:reversed,2.73,1,-1.3,8.75,57.7,
XP_018722139.1:reversed,3.09,1,-1.3,5.46,41.6,
XP_010055885.1,2.74,1,-1.3,4.93,20.2,
XP_010028241.1:reversed,2.87,1,-1.3,5.2,40.9,
XP_010037632.1:reversed,2.85,1,-1.3,9.13,64.6,
XP_018730615.1,3.11,1,-1.3,8.26,36.2,
XP_010067546.1,2.89,1,-1.3,6.45,38.3,
XP_010047364.1:reversed,3.14,1,-1.3,9.65,20.2,
XP_018732288.1,3.13,1,-1.3,5.46,54.3,
XP_010026578.1:reversed,3.07,1,-1.3,6.25,15.3,
KCW50396.1,3.32,1,-1.3,9.37,33,
XP_018719105.1,3.21,1,-1.3,7.95,65.7,
XP_010035869.1:reversed,3.14,1,-1.3,5.27,94.1,
XP_010061812.1,3.32,1,-1.3,6.63,32.8,
XP_010062604.1,3.12,1,-1.3,5.09,30.9,
XP_010060593.1,3.06,1,-1.3,9.02,26.5,
XP_018728535.1,2.98,1,-1.3,5.62,118.9,
XP_018716408.1,3.43,1,-1.3,6.82,45.4,
XP_010028483.1,2.54,1,-1.3,5.23,217.1,
XP_018732194.1,3.19,2,-1.3,5.91,27.2,
XP_010033484.1,2.73,1,-1.3,5.52,57.8,
XP_010066261.1,2.77,1,-1.3,8.57,68.1,
KCW74110.1:reversed,3.11,1,-1.3,4.34,32,
XP_018727719.1,2.64,1,-1.3,5.55,19.2,
XP_018730595.1,2.7,1,-1.3,6.89,95.5,
XP_018717862.1,2.67,1,-1.3,8.83,19.2,
XP_018723056.1,2.87,1,-1.3,6.15,49.5,
XP_010068633.1:reversed,2.85,1,-1.3,5.65,24.9,
XP_010065935.1:reversed,3.26,1,-1.3,6.32,125.1,
KCW80636.1:reversed,2.83,1,-1.3,11.65,50.4,
XP_018716757.1:reversed,3.13,1,-1.3,8.6,61,
XP_018719668.1,3.21,1,-1.3,6.57,86.9,
XP_010054140.1,3.1,1,-1.3,6.28,41,
XP_010032174.1:reversed,2.99,1,-1.3,5.96,77.1,
XP_018727006.1,2.28,1,-1.3,5.83,69.9,
XP_010048630.1,3.17,1,-1.3,5.48,26.2,
XP_010033470.1,3.01,1,-1.3,6.54,41.6,
XP_010023400.1:reversed,3.16,1,-1.3,5.38,48.7,
XP_010034250.1,2.89,1,-1.3,6.53,86.1,
XP_010067843.1,2.88,1,-1.3,6.11,91.6,
XP_018720518.1:reversed,3.03,1,-1.3,9.41,16.1,
XP_018717188.1,3.19,1,-1.3,5.33,179.2,
XP_018717585.1:reversed,2.94,1,-1.3,8.82,31.1,
XP_010027360.1,3.42,1,-1.3,7.16,88.8,
XP_010069206.1,3.26,1,-1.2,9.57,61.7,
XP_010030209.1:reversed,3.15,1,-1.2,5.96,106.5,
XP_010053995.1,2.97,1,-1.2,5.95,50.9,
XP_018733008.1:reversed,2.91,1,-1.2,5.51,50.6,
XP_010028719.1,2.97,1,-1.2,6.67,31.5,
XP_010049583.1,2.7,1,-1.2,6.31,51.7,
XP_018721164.1:reversed,2.49,1,-1.2,8.77,53.1,
XP_018724571.1,2.68,1,-1.2,6.06,16,
XP_018718997.1,2.86,1,-1.2,7.04,40.6,
XP_018725598.1:reversed,3,1,-1.2,6.46,226.8,
XP_018729020.1:reversed,2.87,1,-1.2,8.74,91.6,
XP_010050010.1:reversed,2.95,1,-1.2,5.41,31.8,
XP_010062886.1:reversed,3.24,1,-1.2,5.79,63.9,
XP_010039634.1:reversed,3.11,1,-1.2,9.34,39.6,
XP_010054922.1:reversed,2.99,1,-1.2,8.88,108.7,
XP_010069429.1,3.01,1,-1.2,6.81,70.3,
KCW47363.1:reversed,3.06,1,-1.2,6.3,65.3,
KCW54522.1,3.39,1,-1.2,6.47,36.4,
XP_010055330.2:reversed,3.18,1,-1.2,5.26,40.7,
XP_010024267.1:reversed,3.16,1,-1.2,7.51,56.9,
XP_018721476.1,2.96,1,-1.2,5.46,39.7,
XP_010059012.1:reversed,3.08,1,-1.2,6,144.9,
XP_010047625.1,2.99,1,-1.2,5.98,63.4,
XP_018726712.1,3.28,1,-1.2,5.82,40.4,
XP_010057882.1,2.86,1,-1.2,5.37,36.2,
XP_010033274.1,2.8,1,-1.2,6.68,42,
XP_010045032.1:reversed,2.96,1,-1.2,5.34,53.1,
XP_010027517.1:reversed,3.2,1,-1.2,6.54,52.2,
XP_010069179.1:reversed,2.93,1,-1.2,6.59,89.9,
XP_010066227.1:reversed,2.73,1,-1.2,5.22,79.3,
XP_010025658.1,2.99,1,-1.2,7.02,63.6,
XP_010051800.1,3,1,-1.2,5.77,93.4,
XP_018716811.1,2.8,1,-1.2,7.19,53.2,
XP_010036898.1,2.56,1,-1.2,7.53,88.9,
XP_010053235.1:reversed,3.19,1,-1.2,9.32,25.7,
XP_010066881.1,3.02,1,-1.2,6.24,24,
XP_010057549.1,3.15,1,-1.2,4.7,34.4,
XP_010050925.1:reversed,2.96,1,-1.2,9.28,45.3,
XP_018719640.1:reversed,3.12,1,-1.2,5.22,75.1,
XP_018715850.1:reversed,2.82,1,-1.2,8.7,37.9,
XP_010059952.1:reversed,2.93,1,-1.2,8.27,46.3,
XP_010023471.1,2.81,1,-1.2,6.78,108.8,
XP_010049619.1,3.17,1,-1.2,4.88,42.1,
XP_010047581.1,3.08,1,-1.2,6.97,34.2,
XP_010047927.1:reversed,2.85,1,-1.2,9.56,48.4,
XP_010065129.2,3.22,1,-1.2,8.73,63.5,
XP_010066585.1,3.15,1,-1.2,5.52,21.4,
XP_010031931.1,3.2,1,-1.2,5.43,16.8,
XP_010061009.1,3.08,1,-1.2,5.5,39.9,
XP_010040348.1:reversed,2.93,1,-1.2,4.94,50.8,
XP_010068041.1,3.07,1,-1.2,5.27,28.4,
KCW82076.1:reversed,2.87,1,-1.2,5.84,44.2,
KCW82142.1,3.28,1,-1.2,5.99,38,
KCW61392.1,2.68,1,-1.2,9.85,33.6,
XP_018727213.1,3.13,1,-1.2,8.53,12.2,
XP_018732304.1:reversed,3.02,1,-1.2,8.77,132.2,
XP_010056820.1:reversed,2.89,1,-1.2,6.05,54.2,
XP_010035520.1:reversed,2.81,1,-1.2,5.3,11.7,
XP_010034931.1:reversed,2.98,1,-1.2,8.07,107.9,
XP_010035294.1:reversed,2.97,1,-1.2,5.91,95.6,
XP_010045244.1,2.57,1,-1.2,5.72,34,
XP_010024858.2,3.08,1,-1.2,5.28,25.8,
XP_010070586.2,2.99,1,-1.2,8.66,14.2,
XP_018731880.1:reversed,2.92,1,-1.2,4.76,138.8,
XP_018733286.1:reversed,2.82,1,-1.2,5.95,192.5,
XP_018727770.1:reversed,3.04,1,-1.2,6.2,93.2,
XP_010045482.1,2.96,1,-1.2,9.02,31,
XP_010043772.1:reversed,2.77,1,-1.2,6.14,69.9,
XP_010049750.1,3.4,1,-1.2,5.67,56.9,
XP_018728577.1,3.08,1,-1.2,5.48,22.6,
KCW63953.1:reversed,2.76,1,-1.2,6.27,41.7,
XP_010028093.1:reversed,3.17,1,-1.2,6.78,25.1,
KCW52251.1,2.79,1,-1.2,10.19,8.8,
XP_010037624.1,2.56,1,-1.2,7.27,75.6,
XP_018722238.1:reversed,3.07,1,-1.2,6.63,125.7,
KCW51543.1,2.85,1,-1.2,9.52,33.8,
XP_010062458.1:reversed,3,1,-1.2,7.02,34.4,
XP_010044794.2,2.65,1,-1.2,9.88,16.7,
XP_010039209.1:reversed,2.69,1,-1.2,9.92,18.1,
KCW77526.1,3.4,1,-1.2,10.36,16.9,
KCW88033.1:reversed,2.75,1,-1.2,7.8,13.5,
XP_018719923.1,2.84,1,-1.2,7.3,66.9,
XP_018726299.1,2.83,1,-1.2,5.78,68.4,
XP_010034656.1,2.98,1,-1.2,5.46,19.3,
XP_018726486.1,3.12,1,-1.2,5.71,105.6,
XP_010027976.1,3.08,1,-1.2,6.93,74,
XP_010044664.1,3.02,1,-1.2,5.81,28.5,
XP_010053563.1,2.88,1,-1.2,9.21,40.4,
XP_010044923.1,3.11,1,-1.2,6.66,75.3,
XP_018729341.1,2.66,1,-1.2,6.79,38.4,
XP_010053418.1,3.04,1,-1.2,5.15,52.4,
XP_010057998.1:reversed,2.37,1,-1.2,8.77,66,
XP_018731870.1,2.99,1,-1.2,6.57,50.9,
XP_010061718.1:reversed,3.14,1,-1.2,8.46,57.1,
XP_010063111.1:reversed,2.89,1,-1.2,4.88,24.7,
XP_010049178.1,3.01,1,-1.2,6.3,21.8,
XP_018725864.1,3.22,1,-1.2,6.98,113.9,
XP_010064335.1:reversed,2.68,1,-1.2,6.2,71.7,
KCW76757.1:reversed,2.91,1,-1.2,5.86,60.6,
XP_018724701.1,3.03,1,-1.2,8.07,48.3,
XP_018733092.1:reversed,2.62,1,-1.2,8.85,31,
XP_010025388.1,3.03,1,-1.2,8.32,54.7,
XP_010029264.1,2.8,1,-1.2,9.01,55.9,
XP_010035981.1,3.15,1,-1.2,5.82,146.9,
XP_010064978.1,2.91,1,-1.2,5.62,17.9,
XP_010033022.1:reversed,3.4,1,-1.2,9.05,56.3,
KCW67910.1,3.18,1,-1.2,7.66,25.5,
XP_010023648.1,2.91,1,-1.2,5.93,54.3,
XP_018725699.1:reversed,2.71,1,-1.2,4.72,303.7,
XP_010035752.1:reversed,2.89,1,-1.2,8.3,50.1,
XP_010047674.1:reversed,2.78,1,-1.2,8.87,35.6,
XP_010066152.1:reversed,3.28,1,-1.2,8.54,31.5,
XP_010062074.1,2.7,1,-1.2,10.11,71.6,
KCW46595.1:reversed,3.22,1,-1.2,5.98,24.1,
KCW48586.1,3.14,1,-1.2,6.52,36.4,
XP_010034247.1,3.19,1,-1.2,6.13,68.4,
XP_018720941.1:reversed,2.95,1,-1.2,9.69,24.5,
KCW74476.1:reversed,2.48,1,-1.2,10.59,12.9,
XP_018715213.1:reversed,2.88,1,-1.2,6.05,41.3,
KCW63743.1,3.41,1,-1.2,11.25,11,
XP_010049110.1,3.03,1,-1.2,8.6,109.9,
XP_010030168.1,3.04,1,-1.2,8.98,24.1,
XP_010061917.1,2.91,1,-1.2,9.8,44,
XP_010044670.1,3,1,-1.2,8.04,43.4,
XP_010032498.1,3,1,-1.2,5.57,87.9,
XP_010037267.1,2.82,1,-1.2,6.19,79.8,
XP_010053576.1,2.96,1,-1.2,8.31,39.1,
XP_018728900.1:reversed,3,1,-1.2,8.86,49.8,
XP_018730974.1:reversed,2.59,1,-1.2,5.71,103.6,
XP_010038407.1,2.8,1,-1.2,5.75,40.2,
XP_010032662.1:reversed,3.14,1,-1.2,5.66,64.7,
XP_010062372.1,2.83,1,-1.2,7.01,100.1,
XP_018726647.1:reversed,3.13,1,-1.2,8.26,82.8,
XP_010030492.1:reversed,2.74,1,-1.2,7.67,21.2,
KCW85287.1:reversed,3.08,1,-1.2,6.39,108.3,
XP_010028809.1:reversed,2.96,1,-1.2,5.01,89.9,
XP_010032091.1,2.96,1,-1.2,5.93,41.7,
XP_018731130.1:reversed,3.24,1,-1.2,9.05,87.4,
XP_010029070.1:reversed,2.91,1,-1.2,6.29,82.1,
XP_018726331.1,3.16,1,-1.2,5.75,111,
XP_010024352.1,3.01,1,-1.2,9.54,168.4,
XP_010044350.1:reversed,2.82,1,-1.2,9.09,112.3,
XP_018715718.1:reversed,3.26,1,-1.2,10.15,36,
XP_018724703.1:reversed,3.23,1,-1.2,4.97,37.3,
XP_010053731.1:reversed,3.11,2,-1.2,4.94,59.3,
KCW77652.1:reversed,2.95,1,-1.2,9.55,7.6,
XP_010048610.1,3.14,1,-1.2,6.3,14.8,
XP_010064167.1,2.89,1,-1.2,6.27,30.6,
XP_010057864.1,3.09,1,-1.2,8.78,27.1,
XP_010029650.1,3.07,1,-1.2,4.38,17.5,
XP_018721506.1,2.94,1,-1.2,6.61,125.3,
XP_018730856.1,2.93,1,-1.2,6.18,62.6,
XP_010057694.1:reversed,3.11,1,-1.2,9.3,26.3,
XP_010041573.2,2.64,1,-1.2,5.89,51.3,
KCW76103.1:reversed,3.23,1,-1.2,5.34,13,
XP_018728602.1:reversed,2.99,1,-1.2,8.59,80.3,
sp|CTRA_BOVIN|,2.73,1,-1.2,8.52,25.6,
XP_018715890.1,3.14,1,-1.2,11.58,36.4,
XP_010044921.1,2.81,1,-1.2,4.61,72.2,
XP_010044418.1,2.72,1,-1.2,6.54,70,
XP_010067463.1:reversed,3,1,-1.2,6.91,36.3,
XP_010043140.1,3.11,1,-1.2,5.28,72,
XP_010055462.1:reversed,3.34,1,-1.2,5.16,38.1,
XP_010027716.1:reversed,2.87,1,-1.2,5.92,111.1,
XP_010026188.2,2.54,1,-1.2,8.8,89.8,
XP_010038295.1:reversed,2.74,1,-1.2,7.9,79.3,
XP_018720330.1:reversed,2.46,1,-1.2,8.69,20.3,
XP_018730985.1:reversed,2.81,1,-1.2,7.3,108.8,
XP_010034602.1:reversed,2.87,1,-1.2,8.88,51.4,
XP_018730119.1,2.61,1,-1.2,6.12,52.6,
XP_010058108.2:reversed,2.79,1,-1.2,5.71,136.4,
KCW66772.1:reversed,2.93,1,-1.2,5.05,40.9,
XP_010049216.1,3.08,1,-1.2,4.7,60.1,
KCW76030.1,3.23,1,-1.2,8.64,9.4,
XP_018733011.1,3.32,1,-1.2,5.13,11.3,
XP_010059332.1:reversed,2.76,1,-1.2,5.23,36,
XP_018715979.1,2.91,1,-1.2,8.45,43.5,
XP_010034882.1:reversed,2.88,1,-1.2,9.01,21.6,
XP_010047841.1,3.07,1,-1.1,6.81,33.9,
XP_010060846.1,2.84,1,-1.1,5.86,93.9,
XP_010043833.1:reversed,2.89,1,-1.1,9.51,88.6,
XP_010058370.1,2.78,1,-1.1,6.94,49.8,
XP_010037973.1,3.11,1,-1.1,5.84,74.9,
XP_018729860.1,2.83,1,-1.1,8.51,87.1,
XP_010030321.1:reversed,3.04,1,-1.1,6.86,48.2,
XP_010045897.1,2.92,1,-1.1,4.62,13.7,
XP_010058243.1:reversed,3.21,1,-1.1,5.71,44.3,
XP_010037487.1:reversed,2.81,1,-1.1,4.87,11.8,
XP_018716559.1:reversed,2.94,1,-1.1,6.11,74.3,
XP_010051232.1,3.28,1,-1.1,6.66,94.9,
XP_010058788.2:reversed,2.77,1,-1.1,6.63,70.8,
XP_018726236.1:reversed,3.18,1,-1.1,7.55,41.9,
XP_010027096.1:reversed,3.24,1,-1.1,6.71,37.9,
XP_010045367.1,3.01,1,-1.1,4.93,38.2,
XP_018715955.1:reversed,3.17,1,-1.1,6.42,22.5,
XP_010048521.1:reversed,2.84,1,-1.1,6.48,87.4,
XP_010053610.1,2.93,1,-1.1,6.25,23.6,
XP_010025296.1,3.25,1,-1.1,5.75,110.6,
XP_010023636.1,2.95,1,-1.1,5.52,13.1,
KCW69252.1,2.94,1,-1.1,5.75,2.8,
XP_018725773.1,3.2,1,-1.1,9.22,61.8,
KCW63720.1,3.04,1,-1.1,5.87,59.9,
XP_010067621.1:reversed,3,1,-1.1,5.28,36.1,
XP_018721867.1,2.92,1,-1.1,10.17,36.5,
XP_018723698.1,2.91,1,-1.1,6.02,47.6,
XP_010046672.1:reversed,3.14,1,-1.1,6.24,41.5,
XP_010063478.1,3.14,1,-1.1,5.41,29.3,
XP_010036355.1:reversed,2.95,1,-1.1,6.78,49.7,
XP_018732985.1:reversed,3.26,1,-1.1,6.2,80,
XP_010051602.1:reversed,2.77,1,-1.1,8.2,31,
XP_010053774.1:reversed,2.87,1,-1.1,7.67,91.9,
KCW46973.1:reversed,3.12,1,-1.1,8.48,53.9,
XP_010049668.1:reversed,2.63,1,-1.1,5.3,60.6,
XP_010043764.1:reversed,2.99,1,-1.1,6.53,23.8,
XP_018725582.1,2.86,1,-1.1,9.93,107.3,
KCW80429.1,3,1,-1.1,8.99,45,
XP_010051213.1:reversed,3.06,1,-1.1,6.39,108.4,
XP_018716896.1:reversed,2.85,1,-1.1,5.71,168.4,
XP_010055334.2:reversed,2.83,1,-1.1,7.67,26.1,
XP_010062299.2,3.19,1,-1.1,6.13,46.5,
XP_010051776.1:reversed,2.97,1,-1.1,5.43,87.9,
XP_010061944.1,2.95,1,-1.1,6.46,40.5,
XP_010056297.1,3.04,1,-1.1,7.6,24.9,
KCW50070.1,3.12,1,-1.1,10.8,4.2,
XP_010038035.1,3.14,1,-1.1,5.96,62.9,
XP_018730913.1:reversed,3.03,1,-1.1,9.45,50.9,
XP_010040460.1:reversed,2.85,1,-1.1,5.23,42.7,
XP_018716992.1:reversed,3.19,1,-1.1,10.43,41.5,
XP_010033843.1:reversed,2.79,1,-1.1,9.19,78.7,
XP_010045025.1:reversed,3.14,1,-1.1,9.55,11.7,
XP_018721179.1,2.83,1,-1.1,6.34,93.2,
XP_010058008.1,2.64,1,-1.1,5.35,50.9,
XP_010063141.1,2.88,1,-1.1,5.47,49.8,
XP_010056880.1:reversed,2.97,1,-1.1,5.99,31.3,
XP_010061291.1:reversed,3.27,1,-1.1,5.41,139.6,
KCW45331.1:reversed,3.24,1,-1.1,5.26,53.5,
XP_010069516.1,2.44,1,-1.1,8,90.5,
KCW55673.1,3.15,1,-1.1,9.59,44.7,
XP_018716923.1:reversed,2.81,1,-1.1,9.54,35.2,
XP_010063667.1:reversed,3.11,1,-1.1,9.72,47,
XP_018716744.1:reversed,3.3,1,-1.1,9.19,16.1,
XP_010031199.1,2.96,1,-1.1,5.19,45,
XP_010067519.1,2.48,1,-1.1,5.77,68.2,
KCW62597.1,3.06,1,-1.1,5.47,86.5,
KCW67220.1,3,1,-1.1,8.8,18.2,
XP_010034533.1:reversed,3.02,1,-1.1,8.86,51.9,
XP_010062334.1,2.85,1,-1.1,5.88,49.7,
XP_010053690.1:reversed,3.15,1,-1.1,9.18,113.5,
XP_010056724.1,2.99,1,-1.1,8.88,19.9,
XP_018724271.1:reversed,3.19,1,-1.1,7.2,137.2,
XP_018723242.1:reversed,2.68,1,-1.1,9.02,123.1,
XP_018715351.1:reversed,2.97,1,-1.1,11.83,18.3,
XP_010056025.2:reversed,2.85,1,-1.1,5.84,46.3,
XP_010042294.1:reversed,2.69,1,-1.1,8.41,134.6,
XP_018730948.1,3.09,1,-1.1,6.12,77.2,
XP_010032979.1:reversed,2.75,1,-1.1,6.78,67.8,
XP_010066770.1:reversed,2.77,1,-1.1,10.74,25.5,
XP_010049441.1,3.18,1,-1.1,5.17,47.6,
XP_018732074.1,3.23,2,-1.1,6.91,24.8,
XP_010044859.1:reversed,3.03,1,-1.1,9.37,28.5,
XP_010036773.1:reversed,2.52,1,-1.1,5.55,72,
XP_010038667.1,3.1,1,-1.1,8.61,62.2,
XP_010033494.1:reversed,2.62,1,-1.1,6.64,28.4,
XP_010031782.1,2.78,1,-1.1,6.57,61.2,
XP_010035154.1:reversed,2.78,1,-1.1,5.55,40,
XP_010047814.1,3.1,1,-1.1,9.14,35.8,
XP_018718877.1,3.13,1,-1.1,7.9,115.4,
XP_018719671.1,2.53,1,-1.1,5.81,156.1,
XP_010062189.1,3.16,1,-1.1,5.49,55.4,
XP_010049435.1:reversed,3.18,1,-1.1,5.13,19.6,
XP_010061517.1:reversed,2.91,1,-1.1,8.23,109.5,
XP_010048542.1:reversed,2.84,1,-1.1,4.58,52.2,
XP_010032099.1,3.23,1,-1.1,9.54,22,
KCW63073.1,3.3,1,-1.1,9.14,18.9,
XP_010053618.1,3.3,1,-1.1,9.38,33.3,
XP_010060201.1,2.89,1,-1.1,5.81,53.6,
XP_010043896.1,2.95,1,-1.1,9.17,62.6,
XP_010068708.1,3.03,1,-1.1,8.97,48.6,
XP_010067445.1,3.12,1,-1.1,6.18,40.2,
XP_010043703.1,2.86,1,-1.1,8.48,131.7,
XP_010033743.1,2.67,1,-1.1,6.58,12.2,
XP_010070236.1:reversed,2.89,1,-1.1,8.74,51.1,
XP_010055467.1:reversed,2.67,1,-1.1,4.98,74.2,
XP_010049703.1:reversed,2.95,1,-1.1,7.49,89.3,
XP_010039055.1:reversed,3.06,1,-1.1,8.83,62.8,
XP_018717175.1,2.94,1,-1.1,4.53,108.1,
XP_010057944.1:reversed,3.05,1,-1.1,8.92,45.9,
XP_010066186.1:reversed,2.72,1,-1.1,5.42,72,
XP_010066362.1,2.86,1,-1.1,5.58,41.3,
XP_010030671.1,3.2,1,-1.1,7.54,64.8,
XP_010069090.2,2.89,1,-1.1,8.16,54.9,
XP_018719060.1,2.82,1,-1.1,8.19,48.4,
XP_018731593.1:reversed,2.95,1,-1.1,9.53,39.7,
XP_010061128.2,3.24,1,-1.1,8.23,70.8,
XP_010044306.1,3.19,1,-1.1,7.67,30.9,
XP_010040077.1,2.8,1,-1.1,5.03,16.7,
XP_010028135.1,3.2,1,-1.1,8.79,20.1,
KCW88347.1,2.86,1,-1.1,4.87,11.5,
XP_010025142.1,2.88,1,-1.1,9.69,39.6,
XP_018730864.1,2.87,1,-1.1,8.96,13.6,
XP_018724726.1:reversed,3.1,1,-1.1,8.74,219.7,
XP_018727072.1:reversed,2.8,1,-1.1,6.19,42.4,
XP_010059626.1:reversed,2.99,1,-1.1,6.05,52.3,
XP_010055026.2,3.25,1,-1.1,8.78,58.8,
XP_018715573.1,3.06,1,-1.1,6.43,45.1,
XP_018731218.1,2.83,1,-1.1,5.66,71.4,
XP_010063066.1:reversed,2.76,1,-1.1,7.18,148.3,
XP_010046221.1:reversed,3.18,1,-1.1,8.83,63.2,
XP_010024921.1,2.78,1,-1.1,5.54,24,
XP_010031894.1,2.77,1,-1.1,5.63,103.9,
XP_018726033.1,2.88,1,-1.1,6.38,137.2,
XP_010062754.1,3.17,1,-1.1,8.44,12.8,
XP_010059088.1:reversed,2.8,1,-1.1,7.57,27.6,
KCW77670.1,2.96,1,-1.1,8.53,47.5,
KCW57834.1,3.14,1,-1.1,6.36,49.2,
XP_010031248.1,2.89,1,-1.1,4.82,29.3,
XP_010029550.1,2.88,1,-1.1,4.71,64.6,
KCW71354.1,3.21,1,-1.1,5.62,113.2,no description available
XP_018725827.1:reversed,2.96,1,-1.1,4.31,45.9,
XP_018719021.1,3.22,1,-1.1,8.76,62.8,
XP_010036873.1,2.9,1,-1.1,6.16,12.3,
XP_010062908.1:reversed,2.88,1,-1.1,9.04,137.5,
XP_018730555.1,2.91,1,-1.1,9.66,35.4,
XP_018718800.1:reversed,3.08,1,-1.1,5.43,42.5,
XP_010031292.1:reversed,3.06,1,-1.1,6.75,55.6,
XP_010066085.1,3.14,1,-1.1,5.08,67,
XP_018729779.1:reversed,2.98,1,-1.1,6.15,12.9,
XP_010033362.1,2.81,1,-1.1,7.63,91.5,
XP_010035052.1,3.17,1,-1.1,9.39,75.6,
KCW49599.1,2.86,1,-1.1,5.6,62,
XP_018716113.1:reversed,2.72,1,-1.1,6.49,84,
XP_018732648.1,2.98,1,-1.1,5.97,259.5,
XP_010026183.1:reversed,2.88,1,-1.1,7.35,178.9,
XP_018732612.1,3.03,1,-1.1,5.63,206.6,
XP_010050685.1,2.9,1,-1.1,9.13,67.3,
XP_010038720.1,2.55,1,-1.1,8.79,90,
XP_010035336.1,3.22,1,-1.1,8.35,15.9,
XP_018730717.1,3.01,1,-1.1,8.94,109.6,
KCW72470.1:reversed,2.79,1,-1.1,9.13,14.1,
XP_010047735.1,2.91,1,-1.1,5.31,35.7,
XP_010065351.2,2.47,1,-1.1,6.28,237.1,
XP_018731890.1,2.95,1,-1.1,8.7,135.7,
XP_010044497.1,2.94,1,-1.1,5.46,20.9,
XP_010033692.1,3.08,1,-1.1,4.33,18,
XP_018716080.1,2.92,1,-1.1,9.21,21.7,
XP_018731246.1:reversed,2.81,1,-1.1,5.66,156.6,
XP_010024133.1,2.99,1,-1.1,5.97,110.4,
XP_010057174.2,2.98,1,-1.1,6.08,44.4,
KCW71114.1:reversed,2.85,1,-1.1,4.47,13.9,
XP_010047906.1,2.99,1,-1.1,9.24,78.2,
XP_010034488.1:reversed,3.11,1,-1.1,6.03,78.3,
XP_010033004.1,2.83,1,-1.1,5.98,66,
XP_010037816.1:reversed,2.93,1,-1.1,5.78,46.7,
XP_010032767.1:reversed,2.7,1,-1.1,6.32,44,
XP_010037344.1:reversed,2.91,1,-1.1,6.82,148,
XP_018721318.1:reversed,2.95,1,-1.1,9.11,73.4,
XP_010034144.1,2.93,1,-1.1,9.13,81.2,
XP_018729434.1:reversed,2.79,1,-1.1,4.55,43,
XP_010054394.1,2.54,1,-1.1,8.73,85.3,
XP_010061753.1,2.82,1,-1.1,4.8,36.5,
XP_010050486.1:reversed,2.85,1,-1.1,5.98,50.2,
XP_010037473.1:reversed,3.12,1,-1.1,9.12,157,
KCW52314.1,2.94,1,-1.1,8.56,31.7,
XP_010024209.1,3.26,1,-1.1,5.2,44.2,
XP_010024088.2,2.75,1,-1.1,5.89,126.6,
XP_010045311.1,3.05,1,-1.1,5.96,34.7,
XP_010037271.1,3.24,1,-1.1,9.82,13.3,
XP_010028715.1:reversed,2.85,1,-1.1,8.76,81.2,
XP_010023676.1:reversed,3.06,1,-1.1,5.72,309,
XP_018717996.1,3.01,1,-1.1,8.91,46,
XP_018727982.1:reversed,2.95,1,-1.1,5.64,51.5,
XP_018732295.1:reversed,3.13,1,-1.1,5.33,38,
XP_010032346.1:reversed,2.73,1,-1.1,8.73,135.7,
XP_010044198.1,2.94,1,-1.1,4.93,17.4,
XP_010051609.1:reversed,2.93,1,-1.1,8.75,61.7,
XP_010069726.1,3.15,1,-1.1,8.2,66,
